miRBase,CID,Correlation
MIMAT0004284,16741,0
MIMAT0000154,5311,0
MIMAT0000251,15625,0
MIMAT0001015,444732,0
MIMAT0023623,14888,0
MIMAT0019938,54670067,0
MIMAT0000084,16078949,0
MIMAT0000529,47725,0
MIMAT0001538,443586,0
MIMAT0001420,74483,0
MIMAT0000681,443586,0
MIMAT0000269,74483,0
MIMAT0007892,712,0
MIMAT0001095,60750,0
MIMAT0005576,4946,0
MIMAT0005907,241,0
MIMAT0005898,4946,0
MIMAT0000530,5793,0
MIMAT0003282,16741,0
MIMAT0000646,12967,0
MIMAT0003193,5311,0
MIMAT0000570,445580,0
MIMAT0000243,1983,0
MIMAT0006764,222528,0
MIMAT0000430,451668,0
MIMAT0004507,210332,0
MIMAT0000774,16741,0
MIMAT0002806,16078949,0
MIMAT0000076,6036,0
MIMAT0003477,6440495,0
MIMAT0004687,36462,0
MIMAT0000449,6440495,0
MIMAT0000772,97226,0
MIMAT0000522,74483,0
MIMAT0000218,3385,0
MIMAT0000080,16078949,0
MIMAT0000442,8490,0
MIMAT0000419,89594,0
MIMAT0000592,210332,0
MIMAT0000083,443586,0
MIMAT0000802,3229,0
MIMAT0000528,4946,0
MIMAT0002812,446220,0
MIMAT0001538,3779,0
